name,actual,text,amusement,anger,awe,contentment,disgust,excitement,fear,sadness
1534201289,sadness,tears of sadness de molo city familia,1.5343470092922e-29,2.6973625456292e-24,3.6593395398866e-31,9.5735098270223e-28,1.4961106985304e-25,9.0258812168002e-30,4.1608672609503e-31,1
2147454072,disgust,dsc0 maggots they look clean and shiny hope nobody finds this photo disgusting,9.2332502516359e-33,1.687244423554e-25,5.8371657288195e-35,1.1358429059881e-33,1,5.275519904965e-32,3.5253950314261e-34,4.6629682559151e-33
2197622088,contentment,contentment now hans is sitting in ashley 's lap he really liked her,0,0,0,1,0,0,0,0
2204248028,disgust,too close for comfort 0 mighty cud if anyone was ever this close to a zombie to see this they 're already dead if you 're ever near someone who is this close to a zombie and it does n't compromise your own safety please have mercy on them and put them out of their misery the texture i used is actually a brush on photoshop the brush was made from a dumpster lol,6.7193323127768e-10,2.6542184059508e-06,5.2041424758432e-15,2.9610515428491e-13,0.99868750572205,2.1807206105999e-13,2.7072326247435e-07,0.0013095793547109
2221040303,contentment,lions and tigers and bears oh my lion and there were no bears to speak of at the otters wouldnt come out to play,0.14241570234299,1.7402358720719e-10,4.1163168873481e-08,0.82681840658188,0.030310617759824,9.1430456450325e-06,2.4769123641022e-08,0.00044606163282879
2225414531,disgust,mother superior in ap photo we are supposed to pick an idea for our concentration portfolio and our idea for it has to be something that an artistic medium with ourselves we have to show progression through art my concentration is basically quot dark portraits quot aka quot trying to get my ideas out on film quot so far it 's working great and looks amazing printed this is supposed to give you a gross and disgusted feeling so if you felt that when you saw this i have accomplished my task and moving on to the next one,3.6141839077543e-23,1.0964011032399e-08,4.7902298327986e-29,1.0172698025379e-26,1,6.5656898071925e-25,3.6973476184212e-18,2.1666064498049e-09
2227677212,sadness,goodbye my almost lover almost lover a fine frenzy your fingertips across my skin the palm trees swaying in the wind images you sang me spanish lullabies the sweetest sadness in your eyes clever trick well i never want to see you unhappy i thought you 'd want the same for me goodbye my almost lover goodbye my hopeless dream i 'm trying not to think about you ca n't you just let me be so long my romance my back is turned on you should 've known you 'd bring me heartache almost lovers always do we walked along a crowded street you took my hand and danced with me images and when you left you kissed my lips you told me you would never never forget these images no well i 'd never want to see you unhappy i thought you 'd want the same for me goodbye my almost lover goodbye my hopeless dream i 'm trying not to think about you ca n't you just let me be so long my romance my back is turned on you should 've known you 'd bring me heartache almost lovers always do i can not go to the ocean i can not drive the streets at night i can not wake up in the morning without you on my mind so you 're gone and i 'm haunted and i bet you are just fine did i make it that easy to walk right in and out of my life goodbye my almost lover goodbye my hopeless dream i 'm trying not to think about you ca n't you just let me be so long my romance my back is turned on you should have known you 'd bring me heartache almost lovers always do,6.365436109254e-39,4.1511710688441e-28,2.6568535926729e-37,1.1680839339589e-23,1.410444447483e-33,6.3998834841359e-33,1.4409161263238e-32,1
2234590636,disgust,the most disgusting things in the zoo nan,3.3003790650749e-32,1.6071287294386e-30,3.7323024077906e-40,3.9513645941215e-39,1,2.5075423265983e-39,1.4125784965731e-38,1.7173875119888e-33
2246388017,sadness,0 day 0 emotion sadness 0 group theme this week oh the things i do for 0 it has even brought me to tears now yes i know its not pretty,2.5765591799052e-34,2.0885786663323e-24,7.4731247102442e-42,1.0005232392165e-29,4.6120750075911e-32,8.5333407848155e-32,5.6156836412916e-37,1
2294243435,disgust,yet another view of my disgusting blood blister look at the left edge so dark,2.8842198512827e-36,2.1963951232996e-34,0,0,1,2.6624670822172e-44,2.3718328481456e-37,1.0722239578602e-33
2297332784,disgust,0 pet peeve if you have to smoke fine just put the butts in an ashtray a hole this crap is just going to go down a storm sewer and into the lake filthy smokers,2.366348955916e-28,4.8749073159745e-33,2.4904700271478e-38,3.5452781082495e-39,1,4.9692145645116e-34,5.6811525233794e-26,7.6717830442461e-28
2303903857,anger,let 's take it outside taken for the quot me me me quot contest this is my angry face do n't think i show it around too much i took it to contrast with my quot nobody home quot for a somewhat less disturbing photo of me please see here iso 0 0mm f0 0s contest rules as shot,6.5824687924497e-15,0.95005786418915,9.0829179275038e-18,3.4326163245169e-08,3.2156120141735e-05,2.1277517779379e-13,2.3015032935003e-10,0.049909953027964
2336534556,contentment,0 contentment 0 0 the bottom rail is just the right height for a perfect head rest for alex he 's very content to be out on deck watching me and the world go by,1.2611686178923e-44,0,1.4012984643248e-45,1,0,0,0,0
2365424902,contentment,contentment red basking outside on a sunny day,0,0,0,1,0,0,0,0
2386935822,disgust,the bug from outer space an disgusting bug i saw crawling up the wall of mike 's apartment eeewww gross,3.7992473330256e-33,1.5995933404521e-30,2.5397588598847e-35,1.3773031980126e-34,1,1.83061427484e-39,3.1907798656293e-33,8.3514992141281e-36
2402749487,disgust,bakery chocolate peanut butter cookie am i the only person who thinks are disgusting,2.2684392180461e-37,6.9522954780101e-37,0,5.0446744715693e-44,1,0,4.6923880376381e-41,8.8739581676867e-37
2418173006,contentment,harry happy and contented harry and are now around 0 months old growing up this is the first time i have seen them sleep during the day a grown up cat thing i guess or maybe they usually do it when i 'm out usually they are racing round the house or outside learning to climb the tree or the fence,1.77607824281e-11,1.3214636184288e-15,7.4654699089294e-11,1,2.7441113270577e-10,1.1752770523281e-13,9.1365359288637e-13,4.4184944592018e-09
2421515067,sadness,homage to cameron julia margaret cameron 0 i choose the photo because as soon as i saw this photo i was immediately drawn to it i felt that the head rap was interesting and different from some of her other photos the look in the eyes and the downward tilted face shows sadness and reflects a person who may be things in life,4.7235575987793e-31,9.418003804716e-21,1.6412827016387e-33,3.272907166713e-26,2.9533081828313e-26,9.6724709686903e-29,1.4151638138566e-28,1
2458553069,contentment,satisfaction my hubby and darling resting after the long drive was tired and settled in quickly beach resort north the philippines,8.847879373608e-11,4.1982807527578e-19,1.2791598834848e-13,1,6.5191186054015e-14,2.8676765280976e-13,2.1355733479354e-16,1.4465789455187e-08
2469308647,contentment,picture of contentment happily on my bed,0,0,0,1,0,0,0,0
2473899597,contentment,and at restaurant look of contentment and bliss after the has been,0,0,0,1,0,0,0,0
2484217241,contentment,contentment in sunbeam he must be deep asleep he usually wakes up if i 'm snapping pictures of him,0,0,0,1,0,0,0,0
2490215535,disgust,girls being disgusting with piss 0x pic edited using photoshop took the hose out i 'll have to put the original in later for,1.0688634950177e-32,7.1190871919697e-31,2.7822640879323e-40,1.4492356236208e-38,1,9.0846179442178e-42,1.2446844074892e-33,2.175443666677e-31
2493795631,contentment,a famous day in history may 0rd on may 0rd 0 it was a historic day a woman went into labor at home she bore the brunt of the pain for 0 hours till it suddenly intensified to the point of tears and screams but was told it was normal so she stayed home an additional 0 hours it was then the woman decided that something was dreadfully wrong an hour and half as the doctor performed an emergency c s it was discovered that the woman had completely ruptured the baby girl and amniotic sac were free floating the actual rate of survival for this type of rupture for the mother is 0 the rate of survival for the baby almost nothing this child a girl was named sonnet claire she was born dead she was completely blue and unresponsive the hospital worked on her for over an hour to get the baby stable after transfer to a larger hospital the next day it was discovered the baby girl who weighed in at a whopping 0 pounds 0 ounces was indeed in severe danger she was septic an aggressive antibiotic treatment was lunched while her mother watched helplessly from the sidelines recovering from her own brush with death her father abandoned both mother and child less than 0 hours after the birth with three small children at home the woman stood up and shouldered a very shaky world it is amazing to look here at sonnet claire to see her celebrating her 0th birthday she is my miracle one that made me appreciate the gifts i 've been given and the gifts i have yet to receive she was meant to be here in this moment she was just meant to be,3.4900445763868e-18,6.2013519329259e-24,2.033840985201e-16,1,1.5650128149328e-17,1.8024931427924e-18,4.4453570652556e-21,8.4169862492007e-17
2505515790,contentment,smile of contentment marco 's answer when asked if the seafood pasta he was having for lunch was good i had the fresh with veggies in garlic and cream sauce which was equally satisfying with a cup of garlic rice,0,0,0,1,0,0,0,5.6051938572993e-45
2528963638,contentment,home at last is that a look of contentment or what,0,0,0,1,0,0,0,0
2545844349,contentment,contentment there are five kittens at 's folks ' place right now i fell head over heels for this little yellow one it has blue eyes and it is all fluffy and downy like a little chick too bad we 're at cat capacity,0,0,0,1,0,0,0,3.6041396502434e-42
2549819343,contentment,family album love is phnom penh may 0 its not how far we travel to search for love look within transform your sense of to sense of contentment and when you realize you have the ability to love and be loved unconditionally you will find that love is everywhere and in every single person or beings you encounter o may you and your family enjoy such moment simple joy and contentment for a long long while my advice is such moments phnom penh end may,0,0,0,1,0,0,0,1.9545745382926e-39
2566537615,disgust,larvae at a property half way along the coles bay road peninsula tasmania dry coastal alongside maybe 0km away from a i thought the colours of the leaves really helped to make these fairly disgusting larvae look a little nicer they were getting to spit at me as i got closer and closer they get worse looking when they get bigger and the larvae eat the and the adults feed on the nectar they spit eucalyptus oils if you them enough the childhood whisper network always assures you that you 'll go blind if a gets you in the eye i have my doubts,7.8547373370922e-27,2.8884126817784e-30,2.5105113724523e-30,4.6173902327236e-25,1,2.386106642459e-38,3.5099132840977e-32,8.4122122280438e-30
2593188464,disgust,the gum wall a truely disgusting alley in san luis obispo,0,0,0,0,1,0,0,0
2595234283,disgust,disgusting fly on our photo tour today i managed to come real close with my panasonic 0 and i think that it 's a fantastic camera for too no i 'm not a salesman for panasonic,2.017112012623e-32,3.0686936652013e-34,1.4019339812044e-37,1.6636824092517e-37,1,5.0993811636166e-39,2.9013683365282e-36,1.7755223427515e-34
2615510347,contentment,contentment b c getting from becky,0,0,0,1,0,0,0,0
2651351015,sadness,when i was yours and when my lips were n't sealed and when i had dreams just playing around in photoshop i feel like i have been avoiding my actual ' so after a long long time here it is closer may be,1.45556581322e-19,3.6893668675653e-10,5.9570361330858e-29,6.3884046503878e-15,1.6432195231245e-13,1.575944632283e-19,1.135185118668e-17,1
2673101366,sadness,day 0 sadness this is real emotion not fake this is me raw exposed real,0,9.4520278283644e-26,0,5.2484232682822e-39,8.7389517374891e-36,3.1635714130597e-41,3.6023179622398e-41,1
2715034349,disgust,corpse bike 0 this truly disgusting thing was over at the devil 's due booth right across the way the it actually works,9.4069855004629e-20,2.5312595283766e-18,3.6270092625856e-26,1.0732972246101e-31,1,9.4958342605074e-25,9.8292013570275e-24,5.5396080739722e-26
2719475814,contentment,flight to georgia explore special thanks to the old port for featuring this on their front page week of 0 to my dear maria i can not let this day pass without sending you my warm birthday greetings happy birthday your magical world and friendship will always stay in my heart i 'm sending you four birds of happiness contentment peace and good health to you my dear friend to georgia with much love o,2.8025969286496e-45,0,4.0866067115105e-41,1,0,0,0,8.5198946630949e-43
2726578743,disgust,spider fly fight i heard a fly going nuts the other day spied the fly caught in a net my handy macro got me as close as i could get from the spider he could n't get away as they fought i captured it to my grandson 's delight i find this a bit disgusting i do n't suggest that you view it large but the challenge was interesting and after i worked on the picture with my grandson he really wanted it posted should i say quot enjoy quot i was n't sure when to post this but this convinced me to post now,2.7185190207901e-43,8.5479206323814e-43,0,0,1,0,1.1371396908149e-40,2.9006878211524e-43
2751478613,contentment,dsc0 quot the life of quot while we put up a new fence today,5.6365674936387e-06,1.7883039493682e-10,1.1961923291892e-06,0.99999302625656,1.3456663339184e-07,5.2995528104782e-11,1.5787801621592e-11,1.4391149383286e-10
2773003402,sadness,loss is sadness having to put down was so very painful,2.294345975639e-41,2.5516224536011e-30,1.1364530545674e-42,2.4344898017959e-28,1.3694087662152e-33,2.5200905664669e-35,3.019028036984e-37,1
2779170791,disgust,dead opossum maggots 0 recently found two dead in the creek just a couple of days ago these guys were normal looking now they are nearly totally devoured by maggots gruesome yet interesting to me,5.3174782285725e-12,1.9088901258934e-16,5.0206081312208e-17,3.267461357769e-15,1,1.9013909726345e-15,7.4193277389834e-13,1.2762615569678e-14
2924200273,sadness,they say time heals things day 0 i do n't think that 's the truth though the more time that passes the more i realize the lack of her presence in my life it 's been almost six months since we got that dreaded call i still miss you grandma at least i know you 're up there in heaven him i know we 'll meet again someday mission 0 time this is today 0,6.3768232301114e-20,8.4418285695165e-09,2.952057715037e-26,9.3699249748003e-11,3.271908438629e-11,2.2689285028873e-18,5.0660934696161e-15,1
2935391547,contentment,contentment i aspire to enjoy this level of contentment at least once a day and every sunday for the duration,0,0,0,1,0,0,0,0
2942224489,disgust,some sick person ripped the wings off of a bird horton plaza downtown san diego california september 0 0,7.6452741706867e-12,2.9896606899769e-18,4.4979402968938e-16,5.7153500682139e-13,1,3.3298174169886e-18,1.6382717665103e-13,1.85888888375e-13
2963571353,contentment,contentment in my flower pot this is big brother lily 's kitten and a stray i named tippy,0,0,0,1,0,0,0,0
2999517774,contentment,katherine sam man in the rock nan,0.0014466162538156,6.4237439152681e-12,0.096506640315056,0.90177446603775,1.3887660088585e-06,2.1583290710225e-10,0.00025211658794433,1.8753402400762e-05
3002459668,contentment,sigh quot a sigh is an of air through stress boredom relief longing contentment or disappointment quot 0 0,0,1.4012984643248e-45,0,1,0,0,0,2.9975427684096e-39
3004952395,contentment,walk in the park a walk in the park a walk in the park to clear my brain a walk in the park in the light rain hungry to touch the love of my soul wanting to know the one who can make me whole a walk in the park to meet my beloved the day moves by so slow every hour is coveted i long to hear the voice of the lark as i long for the walk in the park a voice so sweet the melody sings as a tender enchanting dream the voice heals and beckons me on bringing me inner joy and contentment as i am filled with a song a walk in the park with the one i call lord a walk in the park with the one i adore i desire this moment away but even within the spirit i can find this escape i close my eyes and i am with him i am walking on a narrow road over the glen each moment away in this secrete place is a sacred gem that i find in him a walk in the park is only a prayer i can connect to the maker above and he can lead me into oceans of love a walk in the park with the king of my heart i am lifted away to a majestic escape and returned with unspeakable joy and love to embrace monday november 0 laura hull photograph by lem,2.4246667328212e-40,1.0781590384515e-41,8.899209341806e-38,1,5.2056836651203e-41,0,6.0094877909654e-36,1.2869283940938e-30
3007233141,contentment,i spy our houseguests for 0 months the place seems much emptier without them kittieeeees,8.9577798689788e-07,1.7340878624532e-14,9.9239303381182e-05,0.99989813566208,9.2808917884213e-08,5.752247202867e-12,2.9480039936969e-11,1.6612909803371e-06
3013821548,contentment,0 day two 0 evening contentment and josh clearly enjoying the evening,0,0,0,1,0,0,0,1.4012984643248e-45
3022965430,contentment,contentment it does n't get much better than this,0,0,0,1,0,0,0,3.2412033479833e-42
3042607670,contentment,contentment old photo i found from 0 years or so ago it was pretty but i could n't just leave it alone these are the colors i dream about,0,0,1.6170984278308e-42,1,0,0,0,3.4209661188823e-38
3052061658,contentment,resting contentment hope you find time to rest and simply enjoy this weekend now part of my quot explored quot set all rights reserved no usage allowed in any form without the written consent of gail shotlander aka shotzy,1.2751816025356e-43,1.4012984643248e-45,6.095648319813e-43,1,5.8854535501642e-44,0,3.2229864679471e-44,2.4725060758792e-36
3075007594,contentment,bodhi pleased with a new toy knows how to buy for a shuffle me read my blog,0.0011643758043647,3.4887609217549e-05,5.6243999324579e-07,0.99772357940674,0.0010470227571204,3.9542470631204e-08,1.0320332677338e-07,2.9405249733827e-05
3088902653,contentment,contentment young buddha who has just eaten ribs,0,0,0,1,0,0,0,0
3095634305,contentment,contentment wealth lies not in the extent of possessions but in the of wants my cat quot quot italian for quot i love you quot showing off her contentment may the rest of your tuesday be filled with contentment,0,0,0,1,0,0,0,2.5223372357847e-44
3097611155,contentment,peace the smile of contentment and look in the child 's eye says it all view on black,0,0,0,1,0,0,0,8.714675149636e-41
3099840371,contentment,contentment on a dreary stormy day that started out hot and muggy and will end up cold and windy a little bit of warm and fuzzy love princess tiger lily asleep on my lap,0,0,0,1,0,0,0,0
3112421899,sadness,personal pierrot colours please do n't use this image on websites blogs or other media without my explicit permission all rights reserved,0.021418722346425,0.00041204417357221,0.003186336485669,0.0027345223352313,0.00078884919639677,0.00047729793004692,0.00016595193301328,0.97081625461578
3136367056,sadness,emotion series sadness though this is a rather strange choice for upload during christmas day this photo really affected me when reviewing some older images so much so that it has inspired a new series the emotion series this is the first in the series entitled quot sadness quot,6.5112177867118e-32,2.2669035150894e-26,9.0462598538318e-36,1.5334389457553e-23,1.5781151816332e-28,3.9387746997522e-28,1.344004110875e-32,1
3154079464,contentment,the first step toward change is awareness the second step is acceptance pretty darn nice if you ask me so the new year is just around the corner 0 here we come hope you all have a great one,4.1786626936435e-10,3.6721647234117e-07,1.1936767546628e-11,0.99973100423813,1.3053360703452e-07,3.6693593301607e-06,1.3557517608564e-10,0.00026483979308978
3156323161,disgust,welcome wagon part 0 i got the keys to my new apartment today i did n't expect the place to be but fucking come on,2.9779615730828e-13,8.9713653427117e-16,1.0693132390969e-15,6.7482183035983e-12,1,7.4652089429911e-16,2.5204708112292e-12,1.216598627396e-10
3165258351,contentment,content happiness is an emotional state of mind contentment is a state of being janet yu,0,0,0,1,0,0,0,7.342803953062e-42
3270298640,disgust,disgust probably the grossest picture on here even if it 's not real,2.6539153717659e-15,9.4328559720191e-13,6.5254908713214e-17,1.0445728799163e-18,1,1.1647186925405e-18,1.160002736228e-11,3.7853672019833e-14
3275310285,disgust,maggots in the driveway we had had a large trash bag of lawn sitting in the driveway for several weeks and when we finally moved it in order to take it to the dump site we discovered a bunch of maggots living underneath disgusting who knew they liked the moist environment between the plastic and the not sure what they were even eating under there,0,0,0,0,1,0,0,0
3280183959,contentment,nan louisville february 0 after eating the most delicious dinner this is what contentment looks like,1.4012984643248e-45,0,0,1,1.6815581571898e-44,0,0,1.0356996949825e-41
3287942354,sadness,sadness we are still missing you so much a dedication to my who passed away on the 0 may 0,9.915858384166e-39,9.1115661033367e-31,2.5581920914355e-37,5.4521975334416e-29,5.3179232417675e-35,1.9510546222853e-36,6.1952376375792e-36,1
3333646873,disgust,this is poignant i do n't care what anybody says i 'm going home i e land of no cell reception or internet til sunday and thus i have posted several photos these nearly wrap up my istanbul pictures hopefully i 'll have something nice to share on sunday,1.1612083415848e-20,5.316408262487e-25,6.3639966859145e-26,2.6312810481054e-25,1,3.3156616651649e-24,9.5311795091555e-18,7.4082573541236e-20
3345582557,disgust,dodgy toilet not the loo i 've ever seen though to be fair it was 0 meters up a mountain amp no longer used near ecuador,0.00015260234067682,1.0264135097415e-09,9.0135296204608e-07,5.1010874813073e-07,0.99984151124954,1.0400020254708e-11,8.4879951600669e-07,3.6149590414425e-06
3349907161,contentment,contentment read about it on the island,0,0,0,1,0,0,0,0
3351718252,contentment,post contentment took this shot of my nephew after him i have been working too much to see family lately so i have n't seen my nieces and nephews since christmas so i put up this picture of this precious guy love and prayers for family and friends,0,0,0,1,0,0,0,1.257153897792e-39
3354501714,contentment,bread thief bliss there 's far too many humans around for the bread thief to start things out so for now he 's content to curl up on the floor exactly in the path where the humans are used to walking he 's the very model of contentment not doubt dreaming of italian bread loaf forests,0,0,0,1,0,0,0,0
3368387227,contentment,contentment at hotel oxfordshire february 0,0,0,0,1,0,0,0,0
3372528059,contentment,contentment in the spring sunshine march 0 nan,0,0,0,1,0,0,0,0
3412552424,contentment,'s home and one of the six cats in residence 0 contentment mrs magic msh0 0 and msh0,0,0,0,1,0,0,0,0
3421456350,disgust,sorry love it although its disgusting nan,1.0676745233414e-39,1.4863401292161e-37,0,0,1,0,2.6764800668604e-43,3.1869170454754e-40
3435494860,contentment,chillin ' on a sunday afternoon and betty ' away at her cud contentment at its best,0,0,0,1,0,0,0,6.5020248744672e-43
3442568005,contentment,an amazing moment between a mother and daughter a time for joy a reminder hug your kids sorry for the lack of sharpness but was really caught up in the tender moment at the same time the crazy aggressive sheepdog was inches from me barking furiously worried about her charges yes the baby was absolutely smiling what 's not to smile about,1.0057996170415e-14,1.0107151920957e-10,6.9575265687627e-12,0.99999171495438,8.3138820627937e-06,1.7598193952431e-12,3.346012228682e-14,5.6794507985458e-10
3447114096,contentment,cat in the box just some pics of in the box,1.3087010586332e-08,1.6463585152125e-22,4.5569501812412e-14,1,4.308012002685e-10,6.0898894621358e-21,1.7113813535129e-21,2.5699935013303e-18
3506343206,disgust,in a stick just like a push pop you can get a in a stick lets hope you do n't get your eyes poked while trying to swallow these suckers mmm that sounded so wrong sure its nice to eat but looks disgusting,7.7073077903838e-35,5.1208560908325e-34,0,4.2250690127704e-40,1,1.4012984643248e-45,1.4805389497556e-38,3.8691464148241e-32
3512011719,sadness,this feeling is not sadness this feeling is not joy 0 for me this video has got nothing to do with the song meaning just listen d nation www youtube com watch v pu,4.7860605142035e-31,3.8667316050002e-22,6.8621064474449e-29,2.503462388949e-23,5.2051168506622e-24,3.4486448845016e-27,1.3368896635002e-27,1
3514518394,disgust,the disgusting snail on our front door handle i jumped high when i almost touched this,0,0,0,0,1,0,0,0
3553968150,sadness,sadness part of a large statue that stands in the middle of the st louis de cemetery in nashua it honors julian joseph richard who died in 0,2.6465237330656e-31,4.2576211449971e-24,1.9680119074627e-32,1.1759834490132e-24,4.7909403203921e-30,2.3214283853372e-29,2.0507801585915e-29,1
3571574658,disgust,your brains on shit so this is a fully functional toilet covered in foam and a little gum for some extra yuk and texture it came out of frustration with all the bullshit and ass kissin in the art world that just disgusts me hence the name your brain on shit taken it back to those old anti drug with the fried egg your brains on drugs i do n't hold my nose so high you can actually relieve your self in my art shit your brains out for all i care a little more wo n't hurt a close up will be posted to see the brain aspect of the toilet,1.6308869333772e-23,2.4852137642918e-22,1.969846413334e-30,3.5765340222169e-24,1,3.0222943771416e-26,1.8589052847652e-22,1.2760573613177e-21
3589024638,contentment,contentment head held high and towards the sun full of contentment his white face and grey body were so cute all rights reserved no usage allowed in any form without the written consent of gail shotlander aka shotzy,4.8528367118033e-41,2.2196567674905e-42,0,1,4.2038953929745e-45,0,0,3.7385160028416e-35
3619308029,disgust,this is an owl with some sort of mouse skeleton inside disgusting but cool,4.7899910540675e-37,7.5955981960262e-41,0,2.8025969286496e-45,1,0,1.7055203609297e-41,1.8062737205147e-42
3674385396,contentment,happiness happiness is a state of mind or feeling such as contentment satisfaction pleasure or joy wikipedia one of 's usual joyful moments,0,0,7.0064923216241e-45,1,0,0,2.8726618518659e-43,2.5123457346928e-34
3714392841,sadness,0 i am thinking about giving up on this whole thing april 0 monday this was taken on a day when i was really upset about having broken up with my boyfriend of a year and a half,6.5135250708684e-13,9.5064393690336e-08,1.6216321698092e-17,1.9788687495748e-05,1.6830251752253e-06,4.5009530824647e-11,5.0381704017055e-13,0.99997842311859
3723479096,contentment,contentment strobist 0d through 0 quot satin umbrella 0 power camera right above radio triggered with 0,3.2229864679471e-44,0,5.2589330067646e-41,1,0,0,0,6.2077521969589e-43
3760426054,contentment,contentment alpha male hamadryas baboon enjoying his afternoon grooming,0,0,0,1,0,0,0,0
3768812946,contentment,0 0 0 beautiful day at lafayette road 0 the feeling of contentment while relaxing on the deck and taking in this view is rich and soul satisfying,0,0,0,1,0,0,0,0
3771492662,disgust,and arteries this was hands down the most disgusting piece of meat i have ever eaten in my life so you can get a really nasty piece of meat no matter where you are,6.3924383804624e-34,2.2402112045809e-26,2.542373561747e-37,2.3338141634581e-37,1,1.9399772855506e-33,6.596771441059e-32,3.0900256734264e-34
3780731992,disgust,dsc 0 i was tagged by to state ten random things about myself 0 i 'm drunk 0 i cut again 0 he does n't want me back 0 i actually do want to be dead 0 i 'm not afraid of anything 0 my favorite drink is coke or dr pepper 0 i 'm going home in less than a week 0 i 've never known pain like this 0 it 's really hard to type 0 is disgusting,1.0489567461423e-34,2.0632141663782e-32,5.7817294378349e-40,1.8141251958103e-39,1,2.4802982818549e-43,3.4663344759032e-33,1.0015651974091e-30
3800657480,sadness,look old city on black sea this young beautiful lady was standing on the corner of the street for hours i think it was part of the profession i t stop observing her and the sadness in her eyes 0 virginia all rights reserved,5.9438013761412e-37,2.4335123547333e-30,8.4918686938084e-43,1.9567814932036e-26,3.6091901003067e-34,5.1727335330301e-39,6.6373622801516e-39,1
3801751717,sadness,sorrow please view on black,1.6854218571074e-20,1.3864423522409e-21,3.3521027822927e-21,8.4380644832516e-12,7.0737493110369e-22,2.3792757495545e-27,3.2832478722849e-19,1
3803826281,contentment,contentment two people very contented to listen to jazz in 's park,0,0,0,1,0,0,0,3.8227422106781e-42
3812230505,disgust,nan model credit erin e disclaimer these pictures are not for the faint heart if you are disgusted please look away there was no actual blood used for the photo shoot the pictures were taken with the consent of the model a friend of mine there was absolutely no torture or bloodshed in these pictures fake blood was used the sole purpose of these pictures is to create art get in touch with me first if you have a problem,3.6876601092209e-16,3.6189875694728e-14,3.4199865805811e-16,1.4694927945921e-13,1,5.9892661588683e-18,1.9479881079475e-16,5.3932071482354e-12
3812230823,disgust,blood tears model credit erin e disclaimer these pictures are not for the faint heart if you are disgusted please look away there was no actual blood used for the photo shoot the pictures were taken with the consent of the model a friend of mine there was absolutely no torture or bloodshed in these pictures fake blood was used the sole purpose of these pictures is to create art get in touch with me first if you have a problem,2.7536134964726e-20,7.4618454280971e-17,1.0975184327207e-23,1.495742122994e-22,1,8.5298275392709e-24,4.4783134433557e-19,1.5812305349631e-13
